Chr1	0	200000	0.376795
Chr1	200000	400000	0.394600
Chr1	400000	600000	0.388990
Chr1	600000	800000	0.396740
Chr1	800000	1000000	0.385620
Chr1	1000000	1200000	0.375515
Chr1	1200000	1400000	0.378430
Chr1	1400000	1600000	0.371290
Chr1	1600000	1800000	0.393280
Chr1	1800000	2000000	0.388015
Chr1	2000000	2200000	0.376280
Chr1	2200000	2400000	0.374570
Chr1	2400000	2600000	0.384375
Chr1	2600000	2800000	0.381730
Chr1	2800000	3000000	0.382260
Chr1	3000000	3200000	0.373160
Chr1	3200000	3400000	0.365725
Chr1	3400000	3600000	0.375235
Chr1	3600000	3800000	0.370410
Chr1	3800000	4000000	0.387055
Chr1	4000000	4200000	0.365025
Chr1	4200000	4400000	0.376705
Chr1	4400000	4600000	0.376795
Chr1	4600000	4800000	0.379225
Chr1	4800000	5000000	0.400600
Chr1	5000000	5200000	0.382235
Chr1	5200000	5400000	0.376210
Chr1	5400000	5600000	0.381590
Chr1	5600000	5800000	0.376545
Chr1	5800000	6000000	0.382890
Chr1	6000000	6200000	0.389295
Chr1	6200000	6400000	0.389010
Chr1	6400000	6600000	0.385360
Chr1	6600000	6800000	0.392195
Chr1	6800000	7000000	0.391035
Chr1	7000000	7200000	0.396840
Chr1	7200000	7400000	0.378345
Chr1	7400000	7600000	0.380330
Chr1	7600000	7800000	0.404665
Chr1	7800000	8000000	0.390090
Chr1	8000000	8200000	0.377950
Chr1	8200000	8400000	0.369360
Chr1	8400000	8600000	0.380090
Chr1	8600000	8800000	0.390735
Chr1	8800000	9000000	0.390115
Chr1	9000000	9200000	0.379200
Chr1	9200000	9400000	0.381755
Chr1	9400000	9600000	0.396160
Chr1	9600000	9800000	0.376375
Chr1	9800000	10000000	0.378915
Chr1	10000000	10200000	0.388995
Chr1	10200000	10400000	0.387375
Chr1	10400000	10600000	0.388995
Chr1	10600000	10800000	0.372095
Chr1	10800000	11000000	0.383710
Chr1	11000000	11200000	0.374965
Chr1	11200000	11400000	0.376220
Chr1	11400000	11600000	0.397380
Chr1	11600000	11800000	0.378020
Chr1	11800000	12000000	0.375155
Chr1	12000000	12200000	0.382535
Chr1	12200000	12400000	0.380275
Chr1	12400000	12600000	0.380265
Chr1	12600000	12800000	0.377450
Chr1	12800000	13000000	0.372525
Chr1	13000000	13200000	0.385925
Chr1	13200000	13400000	0.375975
Chr1	13400000	13600000	0.362435
Chr1	13600000	13800000	0.373515
Chr1	13800000	14000000	0.378785
Chr1	14000000	14200000	0.381470
Chr1	14200000	14400000	0.385600
Chr1	14400000	14600000	0.372005
Chr1	14600000	14800000	0.369740
Chr1	14800000	15000000	0.385765
Chr1	15000000	15200000	0.372630
Chr1	15200000	15400000	0.371580
Chr1	15400000	15600000	0.368535
Chr1	15600000	15800000	0.376725
Chr1	15800000	16000000	0.372720
Chr1	16000000	16200000	0.374095
Chr1	16200000	16400000	0.376060
Chr1	16400000	16600000	0.373235
Chr1	16600000	16800000	0.384260
Chr1	16800000	17000000	0.383855
Chr1	17000000	17200000	0.380715
Chr1	17200000	17400000	0.370200
Chr1	17400000	17600000	0.382690
Chr1	17600000	17800000	0.367435
Chr1	17800000	18000000	0.369260
Chr1	18000000	18200000	0.370210
Chr1	18200000	18400000	0.381210
Chr1	18400000	18600000	0.373815
Chr1	18600000	18800000	0.381280
Chr1	18800000	19000000	0.373440
Chr1	19000000	19200000	0.382675
Chr1	19200000	19400000	0.378825
Chr1	19400000	19600000	0.402900
Chr1	19600000	19800000	0.384590
Chr1	19800000	20000000	0.380600
Chr1	20000000	20200000	0.387065
Chr1	20200000	20400000	0.388720
Chr1	20400000	20600000	0.378020
Chr1	20600000	20800000	0.382290
Chr1	20800000	21000000	0.388395
Chr1	21000000	21200000	0.377580
Chr1	21200000	21400000	0.378480
Chr1	21400000	21600000	0.384325
Chr1	21600000	21800000	0.367035
Chr1	21800000	22000000	0.380270
Chr1	22000000	22200000	0.373070
Chr1	22200000	22400000	0.376285
Chr1	22400000	22600000	0.388985
Chr1	22600000	22800000	0.369915
Chr1	22800000	23000000	0.392940
Chr1	23000000	23200000	0.379925
Chr1	23200000	23400000	0.378820
Chr1	23400000	23600000	0.390120
Chr1	23600000	23800000	0.374990
Chr1	23800000	24000000	0.370105
Chr1	24000000	24200000	0.371995
Chr1	24200000	24400000	0.371565
Chr1	24400000	24600000	0.370825
Chr1	24600000	24800000	0.381310
Chr1	24800000	25000000	0.378550
Chr1	25000000	25200000	0.389935
Chr1	25200000	25400000	0.396550
Chr1	25400000	25600000	0.384405
Chr1	25600000	25800000	0.395545
Chr1	25800000	26000000	0.376355
Chr1	26000000	26200000	0.381225
Chr1	26200000	26400000	0.368175
Chr1	26400000	26600000	0.390755
Chr1	26600000	26800000	0.384025
Chr1	26800000	27000000	0.380025
Chr1	27000000	27200000	0.392080
Chr1	27200000	27400000	0.387715
Chr1	27400000	27519054	0.377913
Chr2	0	200000	0.388155
Chr2	200000	400000	0.376345
Chr2	400000	600000	0.384455
Chr2	600000	800000	0.389420
Chr2	800000	1000000	0.388870
Chr2	1000000	1200000	0.376650
Chr2	1200000	1400000	0.384280
Chr2	1400000	1600000	0.379575
Chr2	1600000	1800000	0.382255
Chr2	1800000	2000000	0.364495
Chr2	2000000	2200000	0.381220
Chr2	2200000	2400000	0.372210
Chr2	2400000	2600000	0.369125
Chr2	2600000	2800000	0.370800
Chr2	2800000	3000000	0.366040
Chr2	3000000	3200000	0.378225
Chr2	3200000	3400000	0.382740
Chr2	3400000	3600000	0.384235
Chr2	3600000	3800000	0.371525
Chr2	3800000	4000000	0.365955
Chr2	4000000	4200000	0.378850
Chr2	4200000	4400000	0.391800
Chr2	4400000	4600000	0.370780
Chr2	4600000	4800000	0.378790
Chr2	4800000	5000000	0.376850
Chr2	5000000	5200000	0.363610
Chr2	5200000	5400000	0.366295
Chr2	5400000	5600000	0.389595
Chr2	5600000	5800000	0.377115
Chr2	5800000	6000000	0.366790
Chr2	6000000	6200000	0.369855
Chr2	6200000	6400000	0.373620
Chr2	6400000	6600000	0.373865
Chr2	6600000	6800000	0.372855
Chr2	6800000	7000000	0.376370
Chr2	7000000	7200000	0.386050
Chr2	7200000	7400000	0.382340
Chr2	7400000	7600000	0.373795
Chr2	7600000	7800000	0.373550
Chr2	7800000	8000000	0.364345
Chr2	8000000	8200000	0.379695
Chr2	8200000	8400000	0.391205
Chr2	8400000	8600000	0.373680
Chr2	8600000	8800000	0.371095
Chr2	8800000	9000000	0.376595
Chr2	9000000	9200000	0.372470
Chr2	9200000	9400000	0.376910
Chr2	9400000	9600000	0.375950
Chr2	9600000	9800000	0.372805
Chr2	9800000	10000000	0.371755
Chr2	10000000	10200000	0.374605
Chr2	10200000	10400000	0.381810
Chr2	10400000	10600000	0.385000
Chr2	10600000	10800000	0.368110
Chr2	10800000	11000000	0.376940
Chr2	11000000	11200000	0.378320
Chr2	11200000	11400000	0.378785
Chr2	11400000	11600000	0.384590
Chr2	11600000	11800000	0.373855
Chr2	11800000	12000000	0.384255
Chr2	12000000	12200000	0.377730
Chr2	12200000	12400000	0.373835
Chr2	12400000	12600000	0.391655
Chr2	12600000	12800000	0.372740
Chr2	12800000	13000000	0.384105
Chr2	13000000	13200000	0.384195
Chr2	13200000	13400000	0.372750
Chr2	13400000	13600000	0.362525
Chr2	13600000	13800000	0.374435
Chr2	13800000	14000000	0.368730
Chr2	14000000	14200000	0.382080
Chr2	14200000	14400000	0.382295
Chr2	14400000	14600000	0.385730
Chr2	14600000	14800000	0.373095
Chr2	14800000	15000000	0.374435
Chr2	15000000	15200000	0.385480
Chr2	15200000	15400000	0.394180
Chr2	15400000	15600000	0.377910
Chr2	15600000	15800000	0.373920
Chr2	15800000	16000000	0.371725
Chr2	16000000	16200000	0.369665
Chr2	16200000	16400000	0.381725
Chr2	16400000	16600000	0.381740
Chr2	16600000	16800000	0.385200
Chr2	16800000	17000000	0.373690
Chr2	17000000	17200000	0.382120
Chr2	17200000	17400000	0.380395
Chr2	17400000	17600000	0.387200
Chr2	17600000	17800000	0.389395
Chr2	17800000	18000000	0.376960
Chr2	18000000	18200000	0.380010
Chr2	18200000	18400000	0.378295
Chr2	18400000	18600000	0.387120
Chr2	18600000	18800000	0.372775
Chr2	18800000	19000000	0.384985
Chr2	19000000	19200000	0.386330
Chr2	19200000	19400000	0.381585
Chr2	19400000	19600000	0.385595
Chr2	19600000	19800000	0.384720
Chr2	19800000	20000000	0.376170
Chr2	20000000	20200000	0.372690
Chr2	20200000	20400000	0.370305
Chr2	20400000	20600000	0.375815
Chr2	20600000	20800000	0.375395
Chr2	20800000	21000000	0.359245
Chr2	21000000	21200000	0.368970
Chr2	21200000	21400000	0.363170
Chr2	21400000	21600000	0.360425
Chr2	21600000	21800000	0.365915
Chr2	21800000	22000000	0.364150
Chr2	22000000	22200000	0.365510
