Chr1	0	200000	121
Chr1	200000	400000	96
Chr1	400000	600000	216
Chr1	600000	800000	215
Chr1	800000	1000000	139
Chr1	1000000	1200000	121
Chr1	1200000	1400000	137
Chr1	1400000	1600000	143
Chr1	1600000	1800000	194
Chr1	1800000	2000000	142
Chr1	2000000	2200000	50
Chr1	2200000	2400000	131
Chr1	2400000	2600000	104
Chr1	2600000	2800000	90
Chr1	2800000	3000000	130
Chr1	3000000	3200000	31
Chr1	3200000	3400000	13
Chr1	3400000	3600000	3
Chr1	3600000	3800000	3
Chr1	3800000	4000000	3
Chr1	4000000	4200000	3
Chr1	4200000	4400000	6
Chr1	4400000	4600000	173
Chr1	4600000	4800000	294
Chr1	4800000	5000000	140
Chr1	5000000	5200000	259
Chr1	5200000	5400000	95
Chr1	5400000	5600000	157
Chr1	5600000	5800000	244
Chr1	5800000	6000000	215
Chr1	6000000	6200000	176
Chr1	6200000	6400000	202
Chr1	6400000	6600000	210
Chr1	6600000	6800000	303
Chr1	6800000	7000000	360
Chr1	7000000	7200000	263
Chr1	7200000	7400000	284
Chr1	7400000	7600000	196
Chr1	7600000	7800000	256
Chr1	7800000	8000000	274
Chr1	8000000	8200000	260
Chr1	8200000	8400000	309
Chr1	8400000	8600000	376
Chr1	8600000	8800000	400
Chr1	8800000	9000000	276
Chr1	9000000	9200000	242
Chr1	9200000	9400000	240
Chr1	9400000	9600000	213
Chr1	9600000	9800000	321
Chr1	9800000	10000000	312
Chr1	10000000	10200000	354
Chr1	10200000	10400000	346
Chr1	10400000	10600000	317
Chr1	10600000	10800000	156
Chr1	10800000	11000000	332
Chr1	11000000	11200000	399
Chr1	11200000	11400000	317
Chr1	11400000	11600000	293
Chr1	11600000	11800000	338
Chr1	11800000	12000000	318
Chr1	12000000	12200000	167
Chr1	12200000	12400000	203
Chr1	12400000	12600000	410
Chr1	12600000	12800000	387
Chr1	12800000	13000000	379
Chr1	13000000	13200000	225
Chr1	13200000	13400000	397
Chr1	13400000	13600000	317
Chr1	13600000	13800000	381
Chr1	13800000	14000000	228
Chr1	14000000	14200000	299
Chr1	14200000	14400000	349
Chr1	14400000	14600000	374
Chr1	14600000	14800000	451
Chr1	14800000	15000000	444
Chr1	15000000	15200000	488
Chr1	15200000	15400000	421
Chr1	15400000	15600000	340
Chr1	15600000	15800000	401
Chr1	15800000	16000000	395
Chr1	16000000	16200000	221
Chr1	16200000	16400000	217
Chr1	16400000	16600000	344
Chr1	16600000	16800000	293
Chr1	16800000	17000000	385
Chr1	17000000	17200000	492
Chr1	17200000	17400000	317
Chr1	17400000	17600000	353
Chr1	17600000	17800000	540
Chr1	17800000	18000000	580
Chr1	18000000	18200000	495
Chr1	18200000	18400000	359
Chr1	18400000	18600000	388
Chr1	18600000	18800000	449
Chr1	18800000	19000000	263
Chr1	19000000	19200000	306
Chr1	19200000	19400000	413
Chr1	19400000	19600000	81
Chr1	19600000	19800000	371
Chr1	19800000	20000000	496
Chr1	20000000	20200000	445
Chr1	20200000	20400000	429
Chr1	20400000	20600000	510
Chr1	20600000	20800000	453
Chr1	20800000	21000000	282
Chr1	21000000	21200000	536
Chr1	21200000	21400000	470
Chr1	21400000	21600000	424
Chr1	21600000	21800000	428
Chr1	21800000	22000000	304
Chr1	22000000	22200000	270
Chr1	22200000	22400000	437
Chr1	22400000	22600000	140
Chr1	22600000	22800000	580
Chr1	22800000	23000000	344
Chr1	23000000	23200000	411
Chr1	23200000	23400000	308
Chr1	23400000	23600000	327
Chr1	23600000	23800000	209
Chr1	23800000	24000000	212
Chr1	24000000	24200000	233
Chr1	24200000	24400000	458
Chr1	24400000	24600000	507
Chr1	24600000	24800000	444
Chr1	24800000	25000000	402
Chr1	25000000	25200000	499
Chr1	25200000	25400000	502
Chr1	25400000	25600000	438
Chr1	25600000	25800000	499
Chr1	25800000	26000000	151
Chr1	26000000	26200000	500
Chr1	26200000	26400000	400
Chr1	26400000	26600000	382
Chr1	26600000	26800000	489
Chr1	26800000	27000000	412
Chr1	27000000	27200000	520
Chr1	27200000	27400000	451
Chr1	27400000	27519054	161
Chr2	0	200000	250
Chr2	200000	400000	402
Chr2	400000	600000	448
Chr2	600000	800000	399
Chr2	800000	1000000	599
Chr2	1000000	1200000	541
Chr2	1200000	1400000	495
Chr2	1400000	1600000	364
Chr2	1600000	1800000	544
Chr2	1800000	2000000	543
Chr2	2000000	2200000	544
Chr2	2200000	2400000	550
Chr2	2400000	2600000	99
Chr2	2600000	2800000	227
Chr2	2800000	3000000	314
Chr2	3000000	3200000	216
Chr2	3200000	3400000	532
Chr2	3400000	3600000	556
Chr2	3600000	3800000	281
Chr2	3800000	4000000	376
Chr2	4000000	4200000	369
Chr2	4200000	4400000	275
Chr2	4400000	4600000	485
Chr2	4600000	4800000	392
Chr2	4800000	5000000	443
